symbol,time,open,high,low,close,volume,value,source_index
MSN,2025-09-08,82.6,83.3,80.0,81.0,13945500,112857.59999999986,20
MSN,2025-09-09,81.0,81.3,79.8,81.0,6003800,-654948.4299999999,20
MSN,2025-09-10,81.4,81.4,80.0,81.0,4256100,-140219.14,20
MSN,2025-09-11,80.8,82.3,79.1,82.0,10202400,480192.07,20
MSN,2025-09-12,82.3,86.9,81.6,86.0,21808200,1022866.2300000001,20
MSN,2025-09-15,86.8,89.0,86.3,88.5,16596700,-387961.28,20
MSN,2025-09-16,89.0,89.0,86.8,86.8,13155500,-305404.78,20
MSN,2025-09-17,86.6,86.9,84.2,84.2,11516500,-166453.93000000005,20
MSN,2025-09-18,84.4,85.2,83.5,84.0,6725200,-419224.67000000004,20
MSN,2025-09-19,84.6,84.7,83.3,83.9,10383000,303837.56000000006,20
